Item 1: Name: Dagger, Sprite: 1, SpriteFrame: 0, Color: 0
Item 3206: Name: MAresHeroArmor(W), Sprite: 25, SpriteFrame: 1, Color: 15
Item 3207: Name: MAresHeroRobe(M), Sprite: 26, SpriteFrame: 0, Color: 15
Item 3208: Name: MAresHeroRobe(W), Sprite: 26, SpriteFrame: 1, Color: 15
Item 3209: Name: MAresHeroHauberk(M), Sprite: 31, SpriteFrame: 0, Color: 15
Item 3210: Name: MAresHeroHauberk(W), Sprite: 31, SpriteFrame: 1, Color: 15
Item 3211: Name: MAresHeroLeggs(M), Sprite: 24, SpriteFrame: 0, Color: 15
Item 3212: Name: MAresHeroLeggs(W), Sprite: 24, SpriteFrame: 1, Color: 15
Item 3213: Name: MAresHeroCape+1, Sprite: 28, SpriteFrame: 0, Color: 15
Item 3214: Name: MElvHeroCape, Sprite: 27, SpriteFrame: 0, Color: 12
Item 3215: Name: MElvHeroHelm(M), Sprite: 29, SpriteFrame: 0, Color: 12
Item 3216: Name: MElvHeroHelm(W), Sprite: 29, SpriteFrame: 0, Color: 12
Item 3217: Name: MElvHeroCap(M), Sprite: 30, SpriteFrame: 0, Color: 12
Item 3218: Name: MElvHeroCap(W), Sprite: 30, SpriteFrame: 0, Color: 12
Item 3219: Name: MElvHeroArmor(M), Sprite: 25, SpriteFrame: 0, Color: 12
Item 3220: Name: MElvHeroArmor(W), Sprite: 25, SpriteFrame: 1, Color: 12
Item 3221: Name: MElvHeroRobe(M), Sprite: 26, SpriteFrame: 0, Color: 12
Item 3222: Name: MElvHeroRobe(W), Sprite: 26, SpriteFrame: 1, Color: 12
Item 3223: Name: MElvHeroHauberk(M), Sprite: 31, SpriteFrame: 0, Color: 12
Item 3224: Name: MElvHeroHauberk(W), Sprite: 31, SpriteFrame: 1, Color: 12
Item 3225: Name: MElvHeroLeggs(M), Sprite: 24, SpriteFrame: 0, Color: 12
Item 3226: Name: MElvHeroLeggs(W), Sprite: 24, SpriteFrame: 1, Color: 12
Item 3227: Name: MElvHeroCape+1, Sprite: 28, SpriteFrame: 0, Color: 12
Item 3228: Name: PowerFull_Neck, Sprite: 33, SpriteFrame: 7, Color: 0
Item 3229: Name: PowerBbh2, Sprite: 15, SpriteFrame: 10, Color: 7
Item 3230: Name: AdminNeck, Sprite: 33, SpriteFrame: 7, Color: 10
Item 3231: Name: ChangeMasterID, Sprite: 6, SpriteFrame: 9, Color: 10
Item 3232: Name: NeckMasterPower, Sprite: 33, SpriteFrame: 6, Color: 10
Item 3233: Name: NeckPowerMedu, Sprite: 16, SpriteFrame: 36, Color: 10
Item 3234: Name: NeckMasterMage, Sprite: 16, SpriteFrame: 51, Color: 27
Item 3235: Name: NeckMasterDef, Sprite: 16, SpriteFrame: 54, Color: 28
Item 3236: Name: NeckMasterWar, Sprite: 16, SpriteFrame: 53, Color: 29
Item 3237: Name: NeckMasterRec, Sprite: 33, SpriteFrame: 7, Color: 27
Item 3238: Name: RankUp1, Sprite: 6, SpriteFrame: 9, Color: 10
Item 3239: Name: RankUp2, Sprite: 6, SpriteFrame: 9, Color: 10
Item 3240: Name: RankUp3, Sprite: 6, SpriteFrame: 9, Color: 10
Item 3241: Name: CandyInsert, Sprite: 6, SpriteFrame: 9, Color: 19
Item 3242: Name: CandyDelete, Sprite: 6, SpriteFrame: 9, Color: 20
Item 3243: Name: MerienChainMailM, Sprite: 9, SpriteFrame: 1, Color: 5
Item 3244: Name: MerienChainMailW, Sprite: 13, SpriteFrame: 3, Color: 5
Item 3245: Name: Coins(+20000), Sprite: 23, SpriteFrame: 3, Color: 13
Item 3246: Name: Coins(+50000), Sprite: 23, SpriteFrame: 3, Color: 14
Item 3247: Name: RemoveID, Sprite: 6, SpriteFrame: 9, Color: 10
Item 3248: Name: NeckMasterDef2, Sprite: 16, SpriteFrame: 54, Color: 28
Item 3249: Name: NeckMasterDef3, Sprite: 16, SpriteFrame: 54, Color: 28
Item 3250: Name: NeckMasterDef4, Sprite: 16, SpriteFrame: 54, Color: 28
Item 3251: Name: NeckMasterDef5, Sprite: 16, SpriteFrame: 54, Color: 28
Item 3732: Name: ArmorDye(1), Sprite: 6, SpriteFrame: 62, Color: 16
Item 3733: Name: ArmorDye(2), Sprite: 6, SpriteFrame: 68, Color: 17
Item 3734: Name: ArmorDye(3), Sprite: 6, SpriteFrame: 73, Color: 18
Item 3735: Name: ArmorDye(4), Sprite: 6, SpriteFrame: 61, Color: 19
Item 3736: Name: ArmorDye(5), Sprite: 6, SpriteFrame: 67, Color: 20
Item 3737: Name: ArmorDye(6), Sprite: 6, SpriteFrame: 67, Color: 21
Item 3738: Name: ArmorDye(7), Sprite: 6, SpriteFrame: 72, Color: 22
Item 3739: Name: ArmorDye(8), Sprite: 6, SpriteFrame: 70, Color: 23
Item 3740: Name: ArmorDye(9), Sprite: 6, SpriteFrame: 65, Color: 24
Item 3741: Name: ArmorDye(10), Sprite: 6, SpriteFrame: 66, Color: 25
Item 3742: Name: ArmorDye(11), Sprite: 6, SpriteFrame: 59, Color: 26
Item 3743: Name: ArmorDye(12), Sprite: 6, SpriteFrame: 71, Color: 27
Item 3744: Name: ArmorDye(13), Sprite: 6, SpriteFrame: 71, Color: 28
Item 3745: Name: ArmorDye(14), Sprite: 6, SpriteFrame: 71, Color: 29
Item 3746: Name: ArmorDye(15), Sprite: 34, SpriteFrame: 0, Color: 0
Item 3747: Name: Dye(1), Sprite: 6, SpriteFrame: 62, Color: 16
Item 3748: Name: Dye(2), Sprite: 6, SpriteFrame: 68, Color: 17
Item 3749: Name: Dye(3), Sprite: 6, SpriteFrame: 73, Color: 18
Item 3750: Name: Dye(4), Sprite: 6, SpriteFrame: 61, Color: 19
Item 3751: Name: Dye(5), Sprite: 6, SpriteFrame: 67, Color: 20
Item 3752: Name: Dye(6), Sprite: 6, SpriteFrame: 67, Color: 21
Item 3753: Name: Dye(7), Sprite: 6, SpriteFrame: 72, Color: 22
Item 3754: Name: Dye(8), Sprite: 6, SpriteFrame: 70, Color: 23
Item 3755: Name: Dye(9), Sprite: 6, SpriteFrame: 65, Color: 24
Item 3756: Name: Dye(10), Sprite: 6, SpriteFrame: 66, Color: 25
Item 3757: Name: Dye(11), Sprite: 6, SpriteFrame: 59, Color: 26
Item 3758: Name: Dye(12), Sprite: 6, SpriteFrame: 71, Color: 27
Item 3759: Name: Dye(13), Sprite: 6, SpriteFrame: 71, Color: 28
Item 3760: Name: Dye(14), Sprite: 6, SpriteFrame: 71, Color: 29
Item 3761: Name: Dye(15), Sprite: 6, SpriteFrame: 62, Color: 16
Item 3902: Name: BlackBlade, Sprite: 1, SpriteFrame: 7, Color: 10
Item 3903: Name: BlackExecutor, Sprite: 1, SpriteFrame: 24, Color: 10
Item 4000: Name: WhiteWingsHelm(M), Sprite: 21, SpriteFrame: 3, Color: 18
Item 4001: Name: WhiteWingsHelm(W), Sprite: 21, SpriteFrame: 3, Color: 18
Item 4002: Name: WhiteMageHat(M), Sprite: 21, SpriteFrame: 5, Color: 18
Item 4003: Name: WhiteMageHat(W), Sprite: 21, SpriteFrame: 5, Color: 18
Item 4004: Name: WhitePlateMail(M), Sprite: 9, SpriteFrame: 3, Color: 18
Item 4005: Name: WhitePlateMail(W), Sprite: 13, SpriteFrame: 5, Color: 18
Item 4006: Name: WhiteMageChain(M), Sprite: 9, SpriteFrame: 1, Color: 18
Item 4007: Name: WhiteMageChain(W), Sprite: 13, SpriteFrame: 3, Color: 18
Item 4008: Name: WhiteHauberk(M), Sprite: 7, SpriteFrame: 1, Color: 18
Item 4009: Name: WhiteHauberk(W), Sprite: 11, SpriteFrame: 2, Color: 18
Item 4010: Name: WhiteLeggings(M), Sprite: 8, SpriteFrame: 3, Color: 18
Item 4011: Name: WhiteLeggings(W), Sprite: 12, SpriteFrame: 4, Color: 18
Item 4012: Name: WhiteMageHauberk(M), Sprite: 7, SpriteFrame: 1, Color: 18
Item 4013: Name: WhiteMageLeggs(M), Sprite: 8, SpriteFrame: 3, Color: 18
Item 4014: Name: WhiteMageRobe(M), Sprite: 9, SpriteFrame: 5, Color: 18
Item 4015: Name: WhiteMageRobe(W), Sprite: 13, SpriteFrame: 6, Color: 18
Item 4016: Name: WhiteMageLeggs(W), Sprite: 12, SpriteFrame: 4, Color: 18
Item 4017: Name: WhiteMageHauberk(W), Sprite: 11, SpriteFrame: 2, Color: 18
Item 4018: Name: PowerAresHeroCape, Sprite: 27, SpriteFrame: 1, Color: 15
Item 4019: Name: PowerElvHeroCape, Sprite: 27, SpriteFrame: 1, Color: 12
Item 4020: Name: PowerAresHeroCape+1, Sprite: 28, SpriteFrame: 1, Color: 15
Item 4021: Name: PowerElvHeroCape+1, Sprite: 28, SpriteFrame: 1, Color: 12
Item 4100: Name: AssasainCape, Sprite: 27, SpriteFrame: 0, Color: 0
Item 4101: Name: AssasainHelm(M), Sprite: 29, SpriteFrame: 0, Color: 0
Item 4102: Name: AssasainHelm(W), Sprite: 29, SpriteFrame: 0, Color: 0
Item 4103: Name: AssasainCap(M), Sprite: 30, SpriteFrame: 0, Color: 0
Item 4104: Name: AssasainCap(W), Sprite: 30, SpriteFrame: 0, Color: 0
Item 4105: Name: AssasainArmor(M), Sprite: 25, SpriteFrame: 0, Color: 0
Item 4106: Name: AssasainArmor(W), Sprite: 25, SpriteFrame: 1, Color: 0
Item 4107: Name: AssasainRobe(M), Sprite: 26, SpriteFrame: 0, Color: 0
Item 4108: Name: AssasainRobe(W), Sprite: 26, SpriteFrame: 1, Color: 0
Item 4109: Name: AssasainHauberk(M), Sprite: 31, SpriteFrame: 0, Color: 0
Item 4110: Name: AssasainHauberk(W), Sprite: 31, SpriteFrame: 1, Color: 0
Item 4111: Name: AssasainLeggs(M), Sprite: 24, SpriteFrame: 0, Color: 0
Item 4112: Name: AssasainLeggs(W), Sprite: 24, SpriteFrame: 1, Color: 0
Item 4113: Name: AssasainCape+1, Sprite: 28, SpriteFrame: 0, Color: 0
Item 4114: Name: WhitesCape, Sprite: 27, SpriteFrame: 1, Color: 0
Item 4905: Name: BlackHammer, Sprite: 15, SpriteFrame: 8, Color: 10
Item 4906: Name: IceHammer, Sprite: 15, SpriteFrame: 8, Color: 6
Item 4907: Name: DragonAxe, Sprite: 15, SpriteFrame: 11, Color: 4
Item 4908: Name: BlackAxe, Sprite: 15, SpriteFrame: 11, Color: 10
Item 4909: Name: WhiteMWand(MS.60), Sprite: 17, SpriteFrame: 0, Color: 7
Item 4910: Name: BlackKWand(MS.40), Sprite: 17, SpriteFrame: 5, Color: 10
Item 4911: Name: WhiteZWand(MS.40), Sprite: 17, SpriteFrame: 4, Color: 7
Item 4912: Name: IceDevastator, Sprite: 1, SpriteFrame: 21, Color: 6
Item 4913: Name: BlackDevastator, Sprite: 1, SpriteFrame: 21, Color: 10
Item 4914: Name: gmDevas, Sprite: 1, SpriteFrame: 21, Color: 9
Item 4915: Name: gmExtreme, Sprite: 1, SpriteFrame: 21, Color: 4
Item 4924: Name: LxWand, Sprite: 17, SpriteFrame: 2, Color: 11
Item 4925: Name: LDeva, Sprite: 1, SpriteFrame: 21, Color: 11
Item 4926: Name: LSword, Sprite: 1, SpriteFrame: 20, Color: 11
Item 4927: Name: LxSword, Sprite: 1, SpriteFrame: 20, Color: 11
Item 4928: Name: ChaosLaloMerien(M), Sprite: 9, SpriteFrame: 3, Color: 11
Item 4929: Name: ChaosLaloMerien(W), Sprite: 13, SpriteFrame: 5, Color: 11
Item 4930: Name: LaloXelStorm, Sprite: 1, SpriteFrame: 26, Color: 11
Item 4931: Name: LaloSBlackBringer, Sprite: 1, SpriteFrame: 26, Color: 11
Item 4932: Name: PoweraHeroHelm(M), Sprite: 29, SpriteFrame: 1, Color: 15
Item 4933: Name: PoweraHeroHelm(W), Sprite: 29, SpriteFrame: 1, Color: 15
Item 4934: Name: PowereHeroHelm(M), Sprite: 29, SpriteFrame: 1, Color: 12
Item 4935: Name: PowereHeroHelm(W), Sprite: 29, SpriteFrame: 1, Color: 12
Item 4936: Name: PoweraHeroCap(M), Sprite: 30, SpriteFrame: 1, Color: 15
Item 4937: Name: PoweraHeroCap(W), Sprite: 30, SpriteFrame: 1, Color: 15
Item 4938: Name: PowereHeroCap(M), Sprite: 30, SpriteFrame: 1, Color: 12
Item 4939: Name: PowereHeroCap(W), Sprite: 30, SpriteFrame: 1, Color: 12
Item 4940: Name: PoweraHeroArmor(M), Sprite: 25, SpriteFrame: 2, Color: 15
Item 4941: Name: PoweraHeroArmor(W), Sprite: 25, SpriteFrame: 3, Color: 15
Item 4942: Name: PowereHeroArmor(M), Sprite: 25, SpriteFrame: 2, Color: 12
Item 4943: Name: PowereHeroArmor(W), Sprite: 25, SpriteFrame: 3, Color: 12
Item 4944: Name: PoweraHeroRobe(M), Sprite: 26, SpriteFrame: 2, Color: 15
Item 4945: Name: PoweraHeroRobe(W), Sprite: 26, SpriteFrame: 3, Color: 15
Item 4946: Name: PowereHeroRobe(M), Sprite: 26, SpriteFrame: 2, Color: 12
Item 4947: Name: PowereHeroRobe(W), Sprite: 26, SpriteFrame: 3, Color: 12
Item 4948: Name: PoweraHeroHauberk(M), Sprite: 31, SpriteFrame: 2, Color: 15
Item 4949: Name: PoweraHeroHauberk(W), Sprite: 31, SpriteFrame: 3, Color: 15
Item 4950: Name: PowereHeroHauberk(M), Sprite: 31, SpriteFrame: 2, Color: 12
Item 4951: Name: PowereHeroHauberk(W), Sprite: 31, SpriteFrame: 3, Color: 12
Item 4952: Name: PoweraHeroLeggs(M), Sprite: 24, SpriteFrame: 2, Color: 15
Item 4953: Name: PoweraHeroLeggs(W), Sprite: 24, SpriteFrame: 3, Color: 15
Item 4954: Name: PowereHeroLeggs(M), Sprite: 24, SpriteFrame: 2, Color: 12
Item 4955: Name: PowereHeroLeggs(W), Sprite: 24, SpriteFrame: 3, Color: 12
Item 4956: Name: LaloSWhiteBringer, Sprite: 1, SpriteFrame: 26, Color: 7
Item 4957: Name: AresdenStormBringer, Sprite: 1, SpriteFrame: 26, Color: 9
Item 4958: Name: ElvineStormBringer, Sprite: 1, SpriteFrame: 26, Color: 6
Item 4959: Name: AresElfBow, Sprite: 2, SpriteFrame: 3, Color: 9
Item 4960: Name: ElvinElfBow, Sprite: 2, SpriteFrame: 3, Color: 6
Item 4961: Name: ChaosLaloBow, Sprite: 2, SpriteFrame: 3, Color: 7
Item 4962: Name: BlackTowerShield, Sprite: 3, SpriteFrame: 8, Color: 10
Item 4963: Name: LaloTowerShield, Sprite: 3, SpriteFrame: 8, Color: 15
Item 4964: Name: RingofPowerWar, Sprite: 33, SpriteFrame: 0, Color: 0
Item 4965: Name: RingofPowerMage, Sprite: 33, SpriteFrame: 1, Color: 0
Item 4966: Name: NeckPower(MS.30), Sprite: 16, SpriteFrame: 51, Color: 10
Item 4967: Name: NeckPowerMerien, Sprite: 16, SpriteFrame: 54, Color: 10
Item 4968: Name: NeckPowerXelima, Sprite: 16, SpriteFrame: 53, Color: 10
Item 4969: Name: StripIceHammer, Sprite: 15, SpriteFrame: 8, Color: 9
Item 4970: Name: ReflexPlateM, Sprite: 9, SpriteFrame: 3, Color: 5
Item 4971: Name: ReflexPlateW, Sprite: 13, SpriteFrame: 5, Color: 5
Item 4972: Name: PkssEsterk, Sprite: 1, SpriteFrame: 27, Color: 11
Item 4973: Name: PkssWand(MS.40), Sprite: 17, SpriteFrame: 5, Color: 11
Item 4974: Name: PkssWand(MS.20), Sprite: 17, SpriteFrame: 5, Color: 11
Item 4975: Name: PkssBarbarian, Sprite: 15, SpriteFrame: 10, Color: 11
Item 4976: Name: PkssBlade, Sprite: 1, SpriteFrame: 23, Color: 11
Item 4977: Name: PkssAxe, Sprite: 15, SpriteFrame: 11, Color: 11
Item 4978: Name: StormOfDeathManual, Sprite: 6, SpriteFrame: 91, Color: 4
Item 4979: Name: FuryOfWarManual, Sprite: 6, SpriteFrame: 91, Color: 4
Item 4980: Name: BlueFireManual, Sprite: 6, SpriteFrame: 91, Color: 4
Item 4981: Name: HealSpotManual, Sprite: 6, SpriteFrame: 91, Color: 4
Item 4982: Name: ReflexHauberkM, Sprite: 7, SpriteFrame: 1, Color: 5
Item 4983: Name: ReflexHauberkW, Sprite: 11, SpriteFrame: 2, Color: 5
Item 4984: Name: DarkKnightShortSword, Sprite: 1, SpriteFrame: 1, Color: 6
Item 4985: Name: LightWaveManual, Sprite: 6, SpriteFrame: 91, Color: 4
Item 4986: Name: FireWaveManual, Sprite: 6, SpriteFrame: 91, Color: 4
